Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Central San Jose",Jan-16,$723K,-2.10%,18.40%,106,-10.90%,-11.70%,90,-14.30%,-8.20%,53,-10.20%,-25.40%,34,2,-15,103%,1.40%,2%,95113
"San Jose, CA - Central San Jose",Feb-16,$725K,0.30%,21.80%,103,-2.80%,-13.40%,115,27.80%,-5%,68,28.30%,1.50%,35,1,-3,103.50%,0.50%,2.30%,95113
"San Jose, CA - Central San Jose",Mar-16,$710K,-2.10%,18.30%,93,-9.70%,-25.60%,157,36.50%,4.70%,73,7.40%,10.60%,27,-8,-2,104.20%,0.70%,2.10%,95113
"San Jose, CA - Central San Jose",Apr-16,$780K,9.90%,20%,126,35.50%,-17.60%,182,15.90%,0.60%,78,6.80%,14.70%,18,-9,-2,104.70%,0.60%,0.70%,95113
"San Jose, CA - Central San Jose",May-16,$791K,1.30%,17.20%,146,15.90%,-15.10%,211,15.90%,7.70%,103,32.10%,43.10%,14,-4,-3,105.50%,0.70%,0.10%,95113
"San Jose, CA - Central San Jose",Jun-16,$805K,1.80%,15%,175,19.90%,-2.20%,208,-1.40%,-0.50%,107,3.90%,33.80%,17,3,4,105%,-0.40%,-1.50%,95113
"San Jose, CA - Central San Jose",Jul-16,$820K,1.90%,13.10%,162,-7.40%,-0.60%,189,-9.10%,-13.30%,94,-12.10%,-6%,22,5,9,104.40%,-0.70%,-1.40%,95113
"San Jose, CA - Central San Jose",Aug-16,$765K,-6.70%,3.40%,173,6.80%,3.60%,159,-15.90%,-23.90%,81,-13.80%,-24.30%,26,5,12,103.40%,-0.90%,-1.40%,95113
"San Jose, CA - Central San Jose",Sep-16,$735K,-3.90%,-3.60%,151,-12.70%,-0.70%,154,-3.10%,-9.90%,92,13.60%,9.50%,34,8,14,102.80%,-0.70%,-0.80%,95113
"San Jose, CA - Central San Jose",Oct-16,$735K,0%,-2%,147,-2.60%,0%,160,3.90%,9.60%,94,2.20%,0%,34,0,2,101.70%,-1.10%,-0.90%,95113
"San Jose, CA - Central San Jose",Nov-16,$759K,3.30%,1.90%,129,-12.20%,11.20%,153,-4.40%,37.80%,77,-18.10%,8.50%,37,3,5,100.60%,-1%,-0.90%,95113
"San Jose, CA - Central San Jose",Dec-16,$750K,-1.20%,1.60%,142,10.10%,19.30%,114,-25.50%,8.60%,42,-45.50%,-28.80%,39,2,7,99.90%,-0.70%,-1.60%,95113
"San Jose, CA - Chaboya",Feb-12,"$1,080K",,16.80%,1,,-75%,5,,150%,2,,0%,,,,99.10%,,3.20%,95135
"San Jose, CA - Chaboya",Mar-12,$978K,-9.50%,-2.30%,4,300%,33.30%,5,0%,25%,1,-50%,0%,43,,-36,96.90%,-2.20%,2.40%,95135
"San Jose, CA - Chaboya",Apr-12,"$1,060K",8.40%,11.60%,7,75%,133.30%,6,20%,-33.30%,4,300%,-33.30%,29,-15,-20,97.80%,0.90%,-0.30%,95135
"San Jose, CA - Chaboya",May-12,$996K,-6.10%,0.10%,9,28.60%,350%,7,16.70%,-41.70%,3,-25%,-50%,14,-15,-15,98.40%,0.60%,-0.50%,95135
"San Jose, CA - Chaboya",Jun-12,"$1,053K",5.80%,14.70%,7,-22.20%,-22.20%,7,0%,-46.20%,2,-33.30%,-50%,13,-1,-18,99.60%,1.30%,1.10%,95135
"San Jose, CA - Chaboya",Jul-12,"$1,053K",0%,15.60%,5,-28.60%,-50%,7,0%,-41.70%,5,150%,25%,14,1,-6,98.70%,-1%,0.80%,95135
"San Jose, CA - Chaboya",Aug-12,"$1,053K",0%,16.70%,3,-40%,-75%,5,-28.60%,-44.40%,4,-20%,33.30%,32,18,12,97.20%,-1.40%,-0.70%,95135
"San Jose, CA - Chaboya",Sep-12,"$1,041K",-1.20%,18.20%,4,33.30%,-20%,4,-20%,-42.90%,2,-50%,0%,34,2,22,96.70%,-0.60%,-0.40%,95135
"San Jose, CA - Chaboya",Oct-12,$880K,-15.40%,-2.80%,5,25%,25%,2,-50%,-66.70%,2,0%,-33.30%,32,-2,16,99.30%,2.60%,0.80%,95135
"San Jose, CA - Chaboya",Nov-12,$971K,10.30%,5.20%,6,20%,200%,2,0%,-60%,1,-50%,-66.70%,53,21,38,97.70%,-1.60%,-1.10%,95135
"San Jose, CA - Chaboya",Dec-12,"$1,015K",4.60%,10%,4,-33.30%,100%,2,0%,-60%,,,,78,25,62,97.70%,0%,-1.10%,95135
"San Jose, CA - Chaboya",Jan-13,"$1,193K",17.50%,,3,-25%,,,,,,,,84,7,,94.90%,-2.70%,,95135
"San Jose, CA - Chaboya",Feb-13,"$1,100K",-7.80%,1.90%,2,-33.30%,100%,1,,-80%,,,,24,-60,,101.20%,6.30%,2.10%,95135
"San Jose, CA - Chaboya",Mar-13,"$1,100K",0%,12.50%,2,0%,-50%,3,200%,-40%,1,,0%,24,0,-19,101.20%,0%,4.30%,95135
"San Jose, CA - Chaboya",Apr-13,"$1,168K",6.10%,10.10%,2,0%,-71.40%,3,0%,-50%,,,,6,-18,-23,104.20%,3%,6.40%,95135
"San Jose, CA - Chaboya",May-13,"$1,283K",9.90%,28.90%,2,0%,-77.80%,2,-33.30%,-71.40%,,,,8,2,-7,103.20%,-1%,4.80%,95135
"San Jose, CA - Chaboya",Jun-13,"$1,283K",0%,21.80%,2,0%,-71.40%,,,,,,,8,0,-6,103.20%,0%,3.60%,95135
"San Jose, CA - Chaboya",Jul-13,"$1,231K",-4.10%,16.90%,1,-50%,-80%,3,,-57.10%,1,,-80%,10,3,-4,103.50%,0.30%,4.90%,95135
"San Jose, CA - Chaboya",Aug-13,"$1,080K",-12.30%,2.60%,3,200%,0%,6,100%,20%,2,100%,-50%,10,0,-22,102.90%,-0.60%,5.70%,95135
"San Jose, CA - Chaboya",Sep-13,"$1,171K",8.40%,12.50%,4,33.30%,0%,9,50%,125%,4,100%,100%,10,-1,-24,103.10%,0.20%,6.40%,95135
"San Jose, CA - Chaboya",Oct-13,"$1,171K",0%,33%,4,0%,-20%,6,-33.30%,200%,2,-50%,0%,10,0,-23,103.10%,0%,3.80%,95135
"San Jose, CA - Chaboya",Nov-13,"$1,405K",20%,44.80%,2,-50%,-66.70%,3,-50%,50%,1,-50%,0%,9,-1,-44,102.20%,-0.90%,4.50%,95135
"San Jose, CA - Chaboya",Dec-13,"$1,410K",0.40%,38.90%,3,50%,-25%,,,,1,0%,,28,19,-50,102.40%,0.20%,4.80%,95135
"San Jose, CA - Chaboya",Jan-14,"$1,410K",0%,18.20%,3,0%,0%,2,,,1,0%,,28,0,-56,102.40%,0%,7.50%,95135
"San Jose, CA - Chaboya",Feb-14,$934K,-33.80%,-15.10%,4,33.30%,100%,4,100%,300%,2,100%,,20,-8,-4,102.80%,0.40%,1.60%,95135
"San Jose, CA - Chaboya",Mar-14,$934K,0%,-15.10%,2,-50%,0%,4,0%,33.30%,,,,11,-10,-14,102.40%,-0.40%,1.20%,95135
"San Jose, CA - Chaboya",Apr-14,"$1,055K",13%,-9.60%,4,100%,100%,5,25%,66.70%,1,,,9,-2,3,104.80%,2.40%,0.60%,95135
"San Jose, CA - Chaboya",May-14,"$1,150K",9%,-10.40%,3,-25%,50%,5,0%,150%,,,,9,0,2,104.80%,0%,1.60%,95135
"San Jose, CA - Chaboya",Jun-14,"$1,233K",7.20%,-3.90%,6,100%,200%,8,60%,,1,,,9,0,2,104.40%,-0.40%,1.20%,95135
"San Jose, CA - Chaboya",Jul-14,"$1,155K",-6.30%,-6.20%,8,33.30%,700%,7,-12.50%,133.30%,2,100%,100%,9,0,-1,101.40%,-3%,-2.10%,95135
"San Jose, CA - Chaboya",Aug-14,"$1,195K",3.50%,10.60%,7,-12.50%,133.30%,7,0%,16.70%,3,50%,50%,9,0,-1,101.60%,0.20%,-1.30%,95135
"San Jose, CA - Chaboya",Sep-14,"$1,115K",-6.70%,-4.70%,5,-28.60%,25%,5,-28.60%,-44.40%,4,33.30%,0%,8,-1,-2,100.80%,-0.70%,-2.20%,95135
"San Jose, CA - Chaboya",Oct-14,$945K,-15.20%,-19.30%,1,-80%,-75%,4,-20%,-33.30%,4,0%,100%,8,0,-2,105%,4.20%,1.90%,95135
"San Jose, CA - Chaboya",Nov-14,"$1,425K",50.80%,1.40%,3,200%,50%,2,-50%,-33.30%,2,-50%,100%,70,62,61,101.90%,-3.10%,-0.40%,95135
"San Jose, CA - Chaboya",Dec-14,"$1,425K",0%,1.10%,3,0%,0%,1,-50%,,1,-50%,0%,70,0,42,100%,-1.90%,-2.50%,95135
"San Jose, CA - Chaboya",Jan-15,"$1,393K",-2.30%,-1.20%,4,33.30%,33.30%,,,,,,,99,29,71,99.40%,-0.50%,-3%,95135
"San Jose, CA - Chaboya",Feb-15,"$1,325K",-4.80%,41.90%,2,-50%,-50%,1,,-75%,1,,-50%,92,-7,72,98.60%,-0.80%,-4.20%,95135
"San Jose, CA - Chaboya",Mar-15,"$1,360K",2.60%,45.60%,1,-50%,-50%,1,0%,-75%,,,,142,51,132,97.90%,-0.70%,-4.50%,95135
"San Jose, CA - Chaboya",Apr-15,"$1,260K",-7.40%,19.40%,1,0%,-75%,1,0%,-80%,,,,8,-134,-1,105.10%,7.20%,0.30%,95135
"San Jose, CA - Chaboya",May-15,"$1,355K",7.50%,17.80%,2,100%,-33.30%,2,100%,-60%,1,,,9,1,-1,104.40%,-0.70%,-0.40%,95135
"San Jose, CA - Chaboya",Jun-15,"$1,355K",0%,9.90%,2,0%,-66.70%,5,150%,-37.50%,,,,9,0,-1,104.40%,0%,0%,95135
"San Jose, CA - Chaboya",Jul-15,"$1,490K",10%,29%,3,50%,-62.50%,7,40%,0%,1,,-50%,14,6,5,101.70%,-2.60%,0.30%,95135
"San Jose, CA - Chaboya",Aug-15,"$1,505K",1%,25.90%,4,33.30%,-42.90%,5,-28.60%,-28.60%,1,0%,-66.70%,12,-3,3,102.10%,0.40%,0.50%,95135
"San Jose, CA - Chaboya",Sep-15,"$1,505K",0%,35%,4,0%,-20%,4,-20%,-20%,3,200%,-25%,12,0,4,102.10%,0%,1.30%,95135
"San Jose, CA - Chaboya",Oct-15,"$1,448K",-3.80%,53.20%,2,-50%,100%,2,-50%,-50%,3,0%,-25%,9,-3,1,103.50%,1.30%,-1.50%,95135
"San Jose, CA - Chaboya",Dec-15,"$1,412K",,-0.90%,1,,-66.70%,,,,1,,0%,93,,23,94.30%,,-5.70%,95135
"San Jose, CA - Chaboya",Jan-16,"$1,412K",0%,1.40%,1,0%,-75%,1,,,,,,93,0,-6,94.30%,0%,-5.20%,95135
"San Jose, CA - Chaboya",Feb-16,"$1,288K",-8.80%,-2.80%,3,200%,50%,4,300%,300%,3,,200%,93,0,2,99.60%,5.30%,0.90%,95135
"San Jose, CA - Chaboya",Mar-16,"$1,245K",-3.40%,-8.50%,2,-33.30%,100%,6,50%,500%,4,33.30%,,62,-31,-80,102.20%,2.70%,4.30%,95135
"San Jose, CA - Chaboya",Apr-16,"$1,210K",-2.80%,-4%,3,50%,200%,5,-16.70%,400%,2,-50%,,15,-47,7,102.30%,0.10%,-2.80%,95135
"San Jose, CA - Chaboya",May-16,"$1,270K",5%,-6.30%,3,0%,50%,3,-40%,50%,,,,14,-1,6,104.30%,2%,0%,95135
"San Jose, CA - Chaboya",Jun-16,"$1,240K",-2.40%,-8.50%,6,100%,200%,1,-66.70%,-80%,,,,15,1,6,101.90%,-2.40%,-2.40%,95135
"San Jose, CA - Chaboya",Jul-16,"$1,240K",0%,-16.80%,5,-16.70%,66.70%,4,300%,-42.90%,3,,200%,14,-1,0,101.80%,-0.10%,0.10%,95135
"San Jose, CA - Chaboya",Aug-16,"$1,239K",-0.10%,-17.70%,3,-40%,-25%,3,-25%,-40%,2,-33.30%,100%,67,53,56,99.50%,-2.30%,-2.60%,95135
"San Jose, CA - Chaboya",Sep-16,"$1,431K",15.50%,-4.90%,2,-33.30%,-50%,6,100%,50%,4,100%,33.30%,33,-35,21,98.50%,-1%,-3.60%,95135
"San Jose, CA - Chaboya",Oct-16,"$1,335K",-6.70%,-7.80%,4,100%,100%,4,-33.30%,100%,1,-75%,-66.70%,28,-5,20,100%,1.50%,-3.50%,95135
"San Jose, CA - Chaboya",Nov-16,"$1,335K",0%,,6,50%,,4,0%,,,,,17,-11,,99.60%,-0.30%,,95135
"San Jose, CA - Chaboya",Dec-16,"$1,255K",-6%,-11.10%,4,-33.30%,300%,1,-75%,,,,,17,0,-76,100.20%,0.60%,5.90%,95135
"San Jose, CA - Cherrywood",Jan-12,$493K,-0.70%,1.70%,4,-20%,33.30%,3,0%,-40%,4,0%,33.30%,37,27,-4,101.10%,-2%,1%,95118
"San Jose, CA - Cherrywood",Feb-12,$413K,-16.30%,-4.90%,1,-75%,-50%,4,33.30%,100%,3,-25%,50%,44,7,-43,103.30%,2.20%,4.80%,95118
"San Jose, CA - Cherrywood",Mar-12,$457K,10.50%,3.30%,2,100%,-33.30%,8,100%,60%,2,-33.30%,-50%,42,-2,-54,103.70%,0.50%,7.30%,95118
"San Jose, CA - Cherrywood",Apr-12,$515K,12.80%,0%,6,200%,20%,9,12.50%,50%,3,50%,0%,33,-10,-31,103%,-0.70%,5.10%,95118
"San Jose, CA - Cherrywood",May-12,$510K,-1%,-1%,9,50%,80%,11,22.20%,37.50%,3,0%,-40%,47,15,-16,101.30%,-1.70%,2.20%,95118
"San Jose, CA - Cherrywood",Jun-12,$510K,0%,3.60%,11,22.20%,83.30%,10,-9.10%,100%,3,0%,-25%,25,-22,-26,101.30%,0%,3.20%,95118
"San Jose, CA - Cherrywood",Jul-12,$510K,0%,9.10%,7,-36.40%,75%,10,0%,25%,4,33.30%,-20%,26,1,-25,99.80%,-1.50%,4.30%,95118
"San Jose, CA - Cherrywood",Aug-12,$540K,5.80%,12.90%,6,-14.30%,0%,11,10%,57.10%,6,50%,50%,13,-13,-46,103.30%,3.50%,7%,95118
"San Jose, CA - Cherrywood",Sep-12,$559K,3.60%,1.60%,5,-16.70%,0%,11,0%,-15.40%,3,-50%,-62.50%,15,2,-39,103%,-0.30%,3.80%,95118
"San Jose, CA - Cherrywood",Oct-12,$544K,-2.70%,12.20%,8,60%,33.30%,10,-9.10%,-9.10%,1,-66.70%,-80%,20,5,-1,101.60%,-1.40%,-0.80%,95118
"San Jose, CA - Cherrywood",Nov-12,$538K,-1.10%,7.40%,7,-12.50%,16.70%,6,-40%,-40%,1,0%,-80%,25,5,13,100.20%,-1.40%,-3.10%,95118
"San Jose, CA - Cherrywood",Dec-12,$532K,-1.10%,7.20%,10,42.90%,100%,3,-50%,0%,,,,20,-5,10,101.60%,1.50%,-1.50%,95118
"San Jose, CA - Cherrywood",Jan-13,$495K,-7%,0.40%,7,-30%,75%,2,-33.30%,-33.30%,1,,-75%,15,-5,-22,102.90%,1.30%,1.80%,95118
"San Jose, CA - Cherrywood",Feb-13,$511K,3.10%,23.60%,6,-14.30%,500%,2,0%,-50%,2,100%,-33.30%,24,9,-21,102.90%,-0.10%,-0.40%,95118
"San Jose, CA - Cherrywood",Mar-13,$495K,-3%,8.40%,1,-83.30%,-50%,3,50%,-62.50%,2,0%,0%,36,13,-6,100%,-2.90%,-3.70%,95118
"San Jose, CA - Cherrywood",Apr-13,$708K,43%,37.50%,1,0%,-83.30%,2,-33.30%,-77.80%,1,-50%,-66.70%,74,38,42,97.70%,-2.30%,-5.30%,95118
"San Jose, CA - Cherrywood",May-13,$594K,-16.10%,16.50%,2,100%,-77.80%,1,-50%,-90.90%,1,0%,-66.70%,42,-33,-6,112.80%,15.20%,11.50%,95118
"San Jose, CA - Cherrywood",Jun-13,$594K,0%,16.50%,2,0%,-81.80%,1,0%,-90%,1,0%,-66.70%,42,0,17,112.80%,0%,11.60%,95118
"San Jose, CA - Cherrywood",Jul-13,$480K,-19.20%,-5.90%,1,-50%,-85.70%,3,200%,-70%,2,100%,-50%,9,-33,-17,128%,15.20%,28.20%,95118
"San Jose, CA - Cherrywood",Oct-13,$550K,,1.10%,3,,-62.50%,3,,-70%,1,,0%,13,,-7,100.10%,,-1.50%,95118
"San Jose, CA - Cherrywood",Nov-13,$550K,0%,2.20%,3,0%,-57.10%,2,-33.30%,-66.70%,1,0%,0%,13,0,-12,100.10%,0%,-0.10%,95118
"San Jose, CA - Cherrywood",Dec-13,$550K,0%,3.40%,3,0%,-70%,3,50%,0%,1,0%,,13,0,-7,100.10%,0%,-1.60%,95118
"San Jose, CA - Cherrywood",Jan-14,$633K,15.10%,27.90%,3,0%,-57.10%,3,0%,50%,,,,14,1,-1,103.60%,3.50%,0.60%,95118
"San Jose, CA - Cherrywood",Feb-14,$650K,2.60%,27.20%,4,33.30%,-33.30%,4,33.30%,100%,,,,20,6,-4,101.80%,-1.70%,-1%,95118
"San Jose, CA - Cherrywood",Mar-14,$666K,2.50%,34.50%,5,25%,400%,2,-50%,-33.30%,,,,14,-6,-22,102%,0.10%,2%,95118
"San Jose, CA - Cherrywood",Apr-14,$684K,2.70%,-3.40%,2,-60%,100%,1,-50%,-50%,,,,44,30,-31,99.60%,-2.40%,1.90%,95118
"San Jose, CA - Cherrywood",May-14,$702K,2.60%,18.20%,1,-50%,-50%,2,100%,100%,1,,0%,10,-34,-32,102.50%,2.90%,-10.30%,95118
"San Jose, CA - Cherrywood",Jun-14,$716K,1.90%,20.50%,1,0%,-50%,5,150%,400%,2,100%,100%,6,-4,-36,110.10%,7.60%,-2.80%,95118
"San Jose, CA - Cherrywood",Jul-14,$716K,0%,49.10%,3,200%,200%,6,20%,100%,1,-50%,-50%,13,7,4,109.30%,-0.80%,-18.70%,95118
"San Jose, CA - Cherrywood",Aug-14,$715K,-0.10%,,5,66.70%,,6,0%,,3,200%,,12,-1,,108.50%,-0.80%,,95118
"San Jose, CA - Cherrywood",Sep-14,$703K,-1.70%,,4,-20%,,4,-33.30%,,2,-33.30%,,13,1,,108.10%,-0.40%,,95118
"San Jose, CA - Cherrywood",Oct-14,$715K,1.70%,30%,5,25%,66.70%,6,50%,100%,2,0%,100%,13,1,0,106.60%,-1.50%,6.50%,95118
"San Jose, CA - Cherrywood",Nov-14,$773K,8.10%,40.60%,4,-20%,33.30%,5,-16.70%,150%,1,-50%,0%,21,8,8,105.60%,-0.90%,5.50%,95118
"San Jose, CA - Cherrywood",Dec-14,$773K,0%,40.60%,6,50%,100%,5,0%,66.70%,2,100%,100%,17,-4,4,105.40%,-0.20%,5.30%,95118
"San Jose, CA - Cherrywood",Jan-15,$723K,-6.50%,14.20%,4,-33.30%,33.30%,5,0%,66.70%,2,0%,,17,0,3,105.10%,-0.30%,1.60%,95118
"San Jose, CA - Cherrywood",Feb-15,$835K,15.50%,28.60%,6,50%,50%,6,20%,50%,3,50%,,11,-6,-9,103.90%,-1.20%,2%,95118
"San Jose, CA - Cherrywood",Mar-15,$870K,4.20%,30.60%,5,-16.70%,0%,7,16.70%,250%,2,-33.30%,,14,3,0,104.70%,0.80%,2.80%,95118
"San Jose, CA - Cherrywood",Apr-15,$868K,-0.30%,26.80%,6,20%,200%,5,-28.60%,400%,1,-50%,,12,-3,-32,105.30%,0.60%,5.70%,95118
"San Jose, CA - Cherrywood",May-15,$844K,-2.70%,20.20%,4,-33.30%,300%,5,0%,150%,3,200%,200%,14,3,4,108%,2.80%,5.60%,95118
"San Jose, CA - Cherrywood",Jun-15,$845K,0.10%,18.10%,4,0%,300%,3,-40%,-40%,2,-33.30%,0%,9,-5,3,106.40%,-1.70%,-3.70%,95118
"San Jose, CA - Cherrywood",Jul-15,$845K,0%,18.10%,2,-50%,-33.30%,2,-33.30%,-66.70%,2,0%,100%,9,-1,-5,105.60%,-0.70%,-3.60%,95118
"San Jose, CA - Cherrywood",Aug-15,$830K,-1.80%,16.10%,1,-50%,-80%,,,,1,-50%,-66.70%,9,1,-3,103.80%,-1.90%,-4.70%,95118
"San Jose, CA - Cherrywood",Oct-15,$803K,,12.30%,2,,-60%,5,,-16.70%,3,,50%,18,,5,101.10%,,-5.40%,95118
"San Jose, CA - Cherrywood",Nov-15,$780K,-2.90%,0.90%,3,50%,-25%,5,0%,0%,3,0%,200%,30,12,9,100.70%,-0.40%,-4.90%,95118
"San Jose, CA - Cherrywood",Dec-15,$780K,0%,0.90%,3,0%,-50%,3,-40%,-40%,3,0%,50%,30,0,13,100.70%,0%,-4.70%,95118
"San Jose, CA - Cherrywood",Jan-16,$827K,6%,14.40%,2,-33.30%,-50%,4,33.30%,-20%,2,-33.30%,0%,89,59,72,102.10%,1.30%,-3%,95118
"San Jose, CA - Cherrywood",Feb-16,$902K,9.10%,8%,3,50%,-50%,5,25%,-16.70%,1,-50%,-66.70%,104,15,93,100.60%,-1.50%,-3.30%,95118
"San Jose, CA - Cherrywood",Mar-16,$913K,1.20%,4.90%,5,66.70%,0%,6,20%,-14.30%,3,200%,50%,28,-76,14,100.40%,-0.20%,-4.30%,95118
"San Jose, CA - Cherrywood",Apr-16,$880K,-3.60%,1.40%,6,20%,0%,7,16.70%,40%,1,-66.70%,0%,31,3,19,99.60%,-0.70%,-5.60%,95118
"San Jose, CA - Cherrywood",May-16,$828K,-5.90%,-1.90%,8,33.30%,100%,7,0%,40%,1,0%,-66.70%,22,-9,8,102.40%,2.70%,-5.70%,95118
"San Jose, CA - Cherrywood",Jun-16,$810K,-2.20%,-4.10%,7,-12.50%,75%,4,-42.90%,33.30%,,,,10,-12,1,103.80%,1.50%,-2.50%,95118
"San Jose, CA - Cherrywood",Jul-16,$810K,0%,-4.10%,5,-28.60%,150%,4,0%,100%,2,,0%,9,-1,1,105.30%,1.50%,-0.30%,95118
"San Jose, CA - Cherrywood",Aug-16,$803K,-0.90%,-3.30%,2,-60%,100%,5,25%,,3,50%,200%,12,3,3,104.10%,-1.30%,0.30%,95118
"San Jose, CA - Cherrywood",Sep-16,$795K,-0.90%,,1,-50%,,8,60%,,1,-66.70%,,15,4,,100%,-4.10%,,95118
"San Jose, CA - Cherrywood",Oct-16,$830K,4.40%,3.40%,5,400%,150%,6,-25%,20%,,,,11,-4,-7,105.80%,5.80%,4.70%,95118
"San Jose, CA - Cherrywood",Nov-16,$860K,3.60%,10.30%,7,40%,133.30%,5,-16.70%,0%,1,,-66.70%,11,0,-19,106%,0.20%,5.20%,95118
"San Jose, CA - Cherrywood",Dec-16,$860K,0%,10.30%,7,0%,133.30%,2,-60%,-33.30%,1,0%,-66.70%,11,0,-19,106%,0%,5.20%,95118
"San Jose, CA - Citaldi",Jan-12,$520K,4.90%,12.10%,5,-16.70%,66.70%,6,-14.30%,50%,4,0%,-33.30%,14,1,-32,100.80%,2.20%,2.40%,95112
"San Jose, CA - Citaldi",Feb-12,$453K,-12.90%,-14.90%,4,-20%,100%,6,0%,100%,3,-25%,0%,26,12,-69,101.50%,0.60%,3.40%,95112
"San Jose, CA - Citaldi",Mar-12,$530K,17%,-19.80%,3,-25%,200%,9,50%,125%,5,66.70%,25%,16,-10,-4,99.40%,-2.10%,1.40%,95112
"San Jose, CA - Citaldi",Apr-12,$501K,-5.50%,-9.70%,5,66.70%,-16.70%,13,44.40%,85.70%,8,60%,100%,15,-1,-6,98.30%,-1%,1.10%,95112
"San Jose, CA - Citaldi",May-12,$498K,-0.60%,-2.70%,6,20%,-25%,16,23.10%,45.50%,5,-37.50%,-16.70%,18,3,-84,94.60%,-3.70%,-2.40%,95112
"San Jose, CA - Citaldi",Jun-12,$532K,6.80%,3.90%,12,100%,20%,16,0%,77.80%,4,-20%,-20%,20,2,2,96.60%,2%,-0.60%,95112
"San Jose, CA - Citaldi",Jul-12,$581K,9.20%,14.10%,15,25%,114.30%,13,-18.80%,85.70%,2,-50%,-66.70%,23,3,8,97.40%,0.80%,-1%,95112
"San Jose, CA - Citaldi",Aug-12,$618K,6.30%,35.10%,18,20%,157.10%,8,-38.50%,60%,2,0%,-50%,23,0,9,99.30%,1.90%,-0.10%,95112
"San Jose, CA - Citaldi",Sep-12,$583K,-5.60%,28.10%,12,-33.30%,71.40%,4,-50%,-42.90%,,,,27,4,7,100%,0.60%,0.90%,95112
"San Jose, CA - Citaldi",Oct-12,$583K,-0.10%,28%,8,-33.30%,14.30%,4,0%,-33.30%,1,,-80%,24,-3,4,100.40%,0.40%,3.50%,95112
"San Jose, CA - Citaldi",Nov-12,$599K,2.80%,19.80%,5,-37.50%,-28.60%,5,25%,-28.60%,1,0%,-80%,25,2,11,101.30%,0.80%,4.30%,95112
"San Jose, CA - Citaldi",Dec-12,$622K,3.80%,25.50%,4,-20%,-33.30%,4,-20%,-42.90%,,,,20,-5,7,101.60%,0.30%,2.90%,95112
"San Jose, CA - Citaldi",Jan-13,$578K,-7.20%,11.10%,4,0%,-20%,2,-50%,-66.70%,,,,11,-10,-4,102%,0.40%,1.20%,95112
"San Jose, CA - Citaldi",Feb-13,$468K,-19%,3.30%,2,-50%,-50%,,,,,,,6,-5,-20,100.20%,-1.90%,-1.30%,95112
"San Jose, CA - Citaldi",Mar-13,$468K,0%,-11.70%,2,0%,-33.30%,2,,-77.80%,1,,-80%,6,0,-10,100.20%,0%,0.80%,95112
"San Jose, CA - Citaldi",May-13,$590K,,18.50%,3,,-50%,4,,-75%,,,,11,,-7,106.70%,,12.10%,95112
"San Jose, CA - Citaldi",Jun-13,$590K,0%,10.90%,3,0%,-75%,8,100%,-50%,5,,25%,11,0,-9,106.70%,0%,10.10%,95112
"San Jose, CA - Citaldi",Jul-13,$679K,15.10%,16.90%,4,33.30%,-73.30%,9,12.50%,-30.80%,5,0%,150%,12,1,-12,105.60%,-1.20%,8.20%,95112
"San Jose, CA - Citaldi",Aug-13,$633K,-6.80%,2.50%,2,-50%,-88.90%,12,33.30%,50%,1,-80%,-50%,28,17,5,104.10%,-1.50%,4.80%,95112
"San Jose, CA - Citaldi",Sep-13,$795K,25.60%,36.40%,4,100%,-66.70%,8,-33.30%,100%,2,100%,,28,0,2,102.80%,-1.30%,2.80%,95112
"San Jose, CA - Citaldi",Oct-13,$775K,-2.50%,33%,5,25%,-37.50%,9,12.50%,125%,3,50%,200%,44,16,21,102.70%,-0.10%,2.20%,95112
"San Jose, CA - Citaldi",Nov-13,$775K,0%,29.40%,5,0%,0%,6,-33.30%,20%,2,-33.30%,100%,25,-19,0,101.60%,-1.10%,0.30%,95112
"San Jose, CA - Citaldi",Dec-13,$579K,-25.30%,-6.90%,5,0%,25%,8,33.30%,100%,1,-50%,,29,4,9,104.80%,3.20%,3.20%,95112
"San Jose, CA - Citaldi",Jan-14,$661K,14.10%,14.40%,8,60%,100%,5,-37.50%,150%,,,,12,-17,1,105.50%,0.70%,3.50%,95112
"San Jose, CA - Citaldi",Feb-14,$661K,0%,41.10%,8,0%,300%,4,-20%,,,,,11,-1,5,105.70%,0.30%,5.60%,95112
"San Jose, CA - Citaldi",Mar-14,$702K,6.30%,50%,6,-25%,200%,3,-25%,50%,2,,100%,10,-1,4,104.50%,-1.20%,4.40%,95112
"San Jose, CA - Citaldi",Apr-14,$731K,4.10%,,2,-66.70%,,6,100%,,1,-50%,,9,-2,,104.60%,0.10%,,95112
"San Jose, CA - Citaldi",May-14,$765K,4.70%,29.70%,5,150%,66.70%,8,33.30%,100%,2,100%,,9,1,-2,106%,1.50%,-0.70%,95112
"San Jose, CA - Citaldi",Jun-14,$736K,-3.80%,24.70%,7,40%,133.30%,9,12.50%,12.50%,3,50%,-40%,9,0,-2,104.90%,-1.20%,-1.90%,95112
