Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Mirassou Vineyards",13-May,$730K,2.50%,9.30%,13,8.30%,-13.30%,32,33.30%,100%,9,0%,80%,13,5,-12,103.80%,-0.10%,4.70%,95111
"San Jose, CA - Mirassou Vineyards",13-Jun,$763K,4.50%,-5.80%,23,76.90%,35.30%,28,-12.50%,115.40%,7,-22.20%,75%,14,1,-2,102.70%,-1.10%,3%,95111
"San Jose, CA - Mirassou Vineyards",13-Jul,$910K,19.30%,8.10%,23,0%,91.70%,26,-7.10%,116.70%,8,14.30%,300%,14,-1,-2,101.90%,-0.80%,2.10%,95111
"San Jose, CA - Mirassou Vineyards",13-Aug,$830K,-8.80%,-1.40%,25,8.70%,108.30%,22,-15.40%,214.30%,6,-25%,,13,-1,1,101.60%,-0.30%,2.10%,95111
"San Jose, CA - Mirassou Vineyards",13-Sep,$785K,-5.50%,-12.80%,18,-28%,100%,21,-4.50%,250%,6,0%,,17,4,2,100.50%,-1.10%,0.80%,95111
"San Jose, CA - Mirassou Vineyards",13-Oct,$785K,0%,2.60%,20,11.10%,122.20%,15,-28.60%,200%,3,-50%,,19,2,7,100.80%,0.30%,-0.20%,95111
"San Jose, CA - Mirassou Vineyards",13-Nov,$745K,-5.10%,-11.30%,17,-15%,750%,10,-33.30%,42.90%,2,-33.30%,100%,22,3,13,100.40%,-0.40%,-4.30%,95111
"San Jose, CA - Mirassou Vineyards",13-Dec,$745K,0%,3.50%,13,-23.50%,225%,7,-30%,16.70%,2,0%,100%,22,0,12,101%,0.60%,-1.10%,95111
"San Jose, CA - Mirassou Vineyards",14-Jan,$723K,-3%,-11.30%,6,-53.80%,50%,7,0%,0%,1,-50%,0%,15,-8,8,100.50%,-0.50%,0.70%,95111
"San Jose, CA - Mirassou Vineyards",14-Feb,$826K,14.20%,2.30%,6,0%,-14.30%,9,28.60%,28.60%,2,100%,0%,8,-7,1,102.80%,2.30%,1.50%,95111
"San Jose, CA - Mirassou Vineyards",14-Mar,"$1,056K",27.90%,55.30%,6,0%,-14.30%,12,33.30%,-25%,4,100%,0%,8,0,1,102.10%,-0.70%,-1.60%,95111
"San Jose, CA - Mirassou Vineyards",14-Apr,"$1,120K",6.10%,57.20%,8,33.30%,-33.30%,19,58.30%,-20.80%,4,0%,-55.60%,13,5,4,102.60%,0.60%,-1.30%,95111
"San Jose, CA - Mirassou Vineyards",14-May,$870K,-22.30%,19.20%,17,112.50%,30.80%,19,0%,-40.60%,3,-25%,-66.70%,10,-3,-3,105.40%,2.80%,1.60%,95111
"San Jose, CA - Mirassou Vineyards",14-Jun,$788K,-9.40%,3.30%,17,0%,-26.10%,20,5.30%,-28.60%,5,66.70%,-28.60%,10,0,-4,105.50%,0.10%,2.80%,95111
"San Jose, CA - Mirassou Vineyards",14-Jul,$788K,0%,-13.40%,17,0%,-26.10%,21,5%,-19.20%,10,100%,25%,10,0,-4,105.90%,0.30%,4%,95111
"San Jose, CA - Mirassou Vineyards",14-Aug,$948K,20.30%,14.20%,16,-5.90%,-36%,20,-4.80%,-9.10%,5,-50%,-16.70%,16,6,3,101.30%,-4.60%,-0.30%,95111
"San Jose, CA - Mirassou Vineyards",14-Sep,$950K,0.20%,21.10%,18,12.50%,0%,17,-15%,-19%,4,-20%,-33.30%,16,0,-1,101.50%,0.20%,1%,95111
"San Jose, CA - Mirassou Vineyards",14-Oct,$821K,-13.70%,4.60%,19,5.60%,-5%,8,-52.90%,-46.70%,3,-25%,0%,16,0,-3,100.50%,-1%,-0.30%,95111
"San Jose, CA - Mirassou Vineyards",14-Nov,$820K,0%,10.10%,10,-47.40%,-41.20%,6,-25%,-40%,2,-33.30%,0%,26,10,4,99.30%,-1.20%,-1.10%,95111
"San Jose, CA - Mirassou Vineyards",14-Dec,"$1,057K",28.80%,41.80%,9,-10%,-30.80%,3,-50%,-57.10%,1,-50%,-50%,51,25,29,98.20%,-1.10%,-2.80%,95111
"San Jose, CA - Mirassou Vineyards",15-Jan,"$1,060K",0.30%,46.70%,5,-44.40%,-16.70%,4,33.30%,-42.90%,2,100%,100%,51,0,37,97.60%,-0.60%,-2.90%,95111
"San Jose, CA - Mirassou Vineyards",15-Feb,"$1,325K",25%,60.50%,5,0%,-16.70%,4,0%,-55.60%,1,-50%,-50%,33,-18,25,100.10%,2.40%,-2.70%,95111
"San Jose, CA - Mirassou Vineyards",15-Mar,"$1,103K",-16.80%,4.40%,5,0%,-16.70%,8,100%,-33.30%,3,200%,-25%,8,-25,0,102.90%,2.80%,0.80%,95111
"San Jose, CA - Mirassou Vineyards",15-Apr,"$1,058K",-4.10%,-5.60%,8,60%,0%,8,0%,-57.90%,1,-66.70%,-75%,9,1,-4,103.90%,1%,1.30%,95111
"San Jose, CA - Mirassou Vineyards",15-May,"$1,084K",2.50%,24.60%,8,0%,-52.90%,11,37.50%,-42.10%,1,0%,-66.70%,9,0,-1,104.50%,0.60%,-1%,95111
"San Jose, CA - Mirassou Vineyards",15-Jun,"$1,240K",14.40%,57.40%,9,12.50%,-47.10%,12,9.10%,-40%,1,0%,-80%,11,2,1,105.80%,1.30%,0.20%,95111
"San Jose, CA - Mirassou Vineyards",15-Jul,"$1,240K",0%,57.40%,9,0%,-47.10%,14,16.70%,-33.30%,4,300%,-60%,10,-1,0,106.50%,0.70%,0.60%,95111
"San Jose, CA - Mirassou Vineyards",15-Aug,"$1,154K",-7%,21.70%,10,11.10%,-37.50%,14,0%,-30%,5,25%,0%,10,0,-6,105.80%,-0.70%,4.50%,95111
"San Jose, CA - Mirassou Vineyards",15-Sep,$890K,-22.90%,-6.30%,7,-30%,-61.10%,11,-21.40%,-35.30%,6,20%,50%,10,0,-6,105.90%,0%,4.30%,95111
"San Jose, CA - Mirassou Vineyards",15-Oct,"$1,116K",25.40%,36%,8,14.30%,-57.90%,9,-18.20%,12.50%,4,-33.30%,33.30%,23,13,7,101.60%,-4.20%,1.10%,95111
"San Jose, CA - Mirassou Vineyards",15-Nov,"$1,357K",21.50%,65.40%,7,-12.50%,-30%,6,-33.30%,0%,2,-50%,0%,31,8,5,101%,-0.60%,1.70%,95111
"San Jose, CA - Mirassou Vineyards",15-Dec,"$1,357K",0%,28.40%,9,28.60%,0%,6,0%,100%,2,0%,100%,31,0,-20,101.80%,0.70%,3.60%,95111
"San Jose, CA - Mirassou Vineyards",16-Jan,"$1,393K",2.70%,31.40%,6,-33.30%,20%,5,-16.70%,25%,2,0%,0%,18,-14,-34,102.80%,1.10%,5.20%,95111
"San Jose, CA - Mirassou Vineyards",16-Feb,"$1,368K",-1.80%,3.20%,6,0%,20%,7,40%,75%,3,50%,200%,31,13,-3,103.50%,0.70%,3.50%,95111
"San Jose, CA - Mirassou Vineyards",16-Mar,"$1,392K",1.80%,26.30%,5,-16.70%,0%,11,57.10%,37.50%,5,66.70%,66.70%,30,-1,22,101.80%,-1.80%,-1.10%,95111
"San Jose, CA - Mirassou Vineyards",16-Apr,"$1,240K",-10.90%,17.30%,9,80%,12.50%,13,18.20%,62.50%,4,-20%,300%,28,-2,19,102.60%,0.80%,-1.30%,95111
"San Jose, CA - Mirassou Vineyards",16-May,"$1,143K",-7.90%,5.40%,14,55.60%,75%,19,46.20%,72.70%,8,100%,700%,28,0,19,102.60%,0%,-1.90%,95111
"San Jose, CA - Mirassou Vineyards",16-Jun,"$1,065K",-6.80%,-14.10%,15,7.10%,66.70%,16,-15.80%,33.30%,8,0%,700%,28,0,17,102.30%,-0.30%,-3.50%,95111
"San Jose, CA - Mirassou Vineyards",16-Jul,"$1,223K",14.80%,-1.40%,14,-6.70%,55.60%,18,12.50%,28.60%,7,-12.50%,75%,33,5,23,101.50%,-0.70%,-5%,95111
"San Jose, CA - Mirassou Vineyards",16-Aug,$930K,-24%,-19.40%,13,-7.10%,30%,11,-38.90%,-21.40%,4,-42.90%,-20%,30,-3,20,100.50%,-1.10%,-5.30%,95111
"San Jose, CA - Mirassou Vineyards",16-Sep,"$1,171K",25.90%,31.50%,12,-7.70%,71.40%,11,0%,0%,3,-25%,-50%,47,17,37,100%,-0.50%,-5.90%,95111
"San Jose, CA - Mirassou Vineyards",16-Oct,$927K,-20.80%,-17%,11,-8.30%,37.50%,7,-36.40%,-22.20%,3,0%,-25%,42,-5,19,99.70%,-0.20%,-1.90%,95111
"San Jose, CA - Mirassou Vineyards",16-Nov,"$1,200K",29.50%,-11.50%,7,-36.40%,0%,7,0%,16.70%,3,0%,50%,44,2,13,98.50%,-1.30%,-2.60%,95111
"San Jose, CA - Mirassou Vineyards",16-Dec,"$1,200K",0%,-11.50%,5,-28.60%,-44.40%,6,-14.30%,0%,,,,42,-2,11,98%,-0.40%,-3.70%,95111
"San Jose, CA - Morrill",12-Jan,$488K,6.10%,11.50%,14,-17.60%,16.70%,11,-8.30%,-35.30%,8,0%,-46.70%,22,10,-25,99.70%,0.60%,2.10%,95132
"San Jose, CA - Morrill",12-Feb,$470K,-3.70%,8.70%,12,-14.30%,0%,8,-27.30%,-46.70%,5,-37.50%,-54.50%,22,0,-22,98.80%,-0.90%,0.70%,95132
"San Jose, CA - Morrill",12-Mar,$465K,-1.10%,3.90%,11,-8.30%,-31.30%,12,50%,-33.30%,7,40%,-30%,27,6,12,100%,1.20%,0.10%,95132
"San Jose, CA - Morrill",12-Apr,$465K,0%,7.90%,11,0%,-47.60%,11,-8.30%,-47.60%,5,-28.60%,-54.50%,13,-14,-4,99.60%,-0.40%,-0.40%,95132
"San Jose, CA - Morrill",12-May,$500K,7.50%,11.10%,13,18.20%,-38.10%,15,36.40%,-34.80%,8,60%,-38.50%,12,-1,-1,101.30%,1.60%,1.40%,95132
"San Jose, CA - Morrill",12-Jun,$488K,-2.40%,13.60%,13,0%,-18.80%,16,6.70%,-11.10%,6,-25%,-50%,17,5,-2,99.40%,-1.90%,-0.10%,95132
"San Jose, CA - Morrill",12-Jul,$519K,6.30%,13%,16,23.10%,14.30%,15,-6.30%,15.40%,5,-16.70%,-58.30%,12,-6,1,101.10%,1.70%,2.60%,95132
"San Jose, CA - Morrill",12-Aug,$535K,3.20%,16.30%,14,-12.50%,16.70%,12,-20%,20%,5,0%,-58.30%,14,3,-36,100.50%,-0.60%,2.60%,95132
"San Jose, CA - Morrill",12-Sep,$535K,0%,13.80%,13,-7.10%,44.40%,9,-25%,-35.70%,4,-20%,-66.70%,12,-2,-58,103.40%,2.80%,7%,95132
"San Jose, CA - Morrill",12-Oct,$527K,-1.60%,36.40%,10,-23.10%,-9.10%,7,-22.20%,-56.30%,1,-75%,-90%,12,0,-38,104.70%,1.30%,8.20%,95132
"San Jose, CA - Morrill",12-Nov,$518K,-1.60%,24.70%,11,10%,-8.30%,8,14.30%,-52.90%,2,100%,-80%,12,0,-23,105.80%,1.10%,8%,95132
"San Jose, CA - Morrill",12-Dec,$505K,-2.60%,9.70%,8,-27.30%,-52.90%,6,-25%,-50%,2,0%,-75%,11,-2,-2,104.70%,-1.10%,5.60%,95132
"San Jose, CA - Morrill",13-Jan,$575K,14%,17.80%,7,-12.50%,-50%,9,50%,-18.20%,2,0%,-75%,16,6,-6,103.80%,-0.90%,4.10%,95132
"San Jose, CA - Morrill",13-Feb,$655K,13.80%,39.30%,4,-42.90%,-66.70%,9,0%,12.50%,1,-50%,-80%,18,2,-4,102.70%,-1.10%,3.90%,95132
"San Jose, CA - Morrill",13-Mar,$630K,-3.70%,35.50%,5,25%,-54.50%,11,22.20%,-8.30%,2,100%,-71.40%,20,2,-7,108.50%,5.70%,8.50%,95132
"San Jose, CA - Morrill",13-Apr,$620K,-1.60%,33.30%,5,0%,-54.50%,7,-36.40%,-36.40%,,,,7,-13,-6,115.60%,7.10%,16%,95132
"San Jose, CA - Morrill",13-May,$615K,-0.80%,23%,8,60%,-38.50%,8,14.30%,-46.70%,1,,-87.50%,7,0,-5,114.60%,-1%,13.30%,95132
"San Jose, CA - Morrill",13-Jun,$650K,5.70%,33.20%,11,37.50%,-15.40%,6,-25%,-62.50%,,,,13,6,-4,110.50%,-4.10%,11.10%,95132
"San Jose, CA - Morrill",13-Jul,$670K,3.10%,29.20%,11,0%,-31.30%,19,216.70%,26.70%,10,,100%,13,0,2,112.20%,1.70%,11.10%,95132
"San Jose, CA - Morrill",13-Aug,$650K,-3%,21.50%,13,18.20%,-7.10%,18,-5.30%,50%,7,-30%,40%,15,2,1,108.60%,-3.50%,8.10%,95132
"San Jose, CA - Morrill",13-Sep,$629K,-3.20%,17.60%,13,0%,0%,19,5.60%,111.10%,2,-71.40%,-50%,15,0,3,107.20%,-1.40%,3.80%,95132
"San Jose, CA - Morrill",13-Oct,$591K,-6.10%,12.20%,16,23.10%,60%,14,-26.30%,100%,7,250%,600%,27,12,15,102.60%,-4.60%,-2.10%,95132
"San Jose, CA - Morrill",13-Nov,$625K,5.80%,20.70%,13,-18.80%,18.20%,13,-7.10%,62.50%,3,-57.10%,50%,31,5,19,103%,0.50%,-2.80%,95132
"San Jose, CA - Morrill",13-Dec,$625K,0%,23.90%,11,-15.40%,37.50%,12,-7.70%,100%,,,,35,4,25,102.60%,-0.40%,-2.10%,95132
"San Jose, CA - Morrill",14-Jan,$640K,2.40%,11.30%,9,-18.20%,28.60%,9,-25%,0%,1,,-50%,14,-21,-2,100.80%,-1.80%,-2.90%,95132
"San Jose, CA - Morrill",14-Feb,$640K,0%,-2.20%,13,44.40%,225%,14,55.60%,55.60%,2,100%,100%,12,-2,-6,98.80%,-2%,-3.90%,95132
"San Jose, CA - Morrill",14-Mar,$651K,1.70%,3.30%,16,23.10%,220%,18,28.60%,63.60%,4,100%,100%,11,-2,-10,103.20%,4.40%,-5.30%,95132
"San Jose, CA - Morrill",14-Apr,$670K,3%,8.10%,19,18.80%,280%,17,-5.60%,142.90%,3,-25%,,12,2,5,105.60%,2.40%,-10%,95132
"San Jose, CA - Morrill",14-May,$690K,3%,12.20%,17,-10.50%,112.50%,16,-5.90%,100%,2,-33.30%,100%,13,1,6,108.50%,2.90%,-6.10%,95132
"San Jose, CA - Morrill",14-Jun,$715K,3.60%,10%,15,-11.80%,36.40%,14,-12.50%,133.30%,3,50%,,14,1,1,107.40%,-1.10%,-3.10%,95132
"San Jose, CA - Morrill",14-Jul,$715K,0%,6.70%,11,-26.70%,0%,14,0%,-26.30%,6,100%,-40%,14,0,1,106.50%,-0.80%,-5.70%,95132
"San Jose, CA - Morrill",14-Aug,$712K,-0.40%,9.50%,12,9.10%,-7.70%,13,-7.10%,-27.80%,4,-33.30%,-42.90%,19,5,4,104.80%,-1.70%,-3.80%,95132
"San Jose, CA - Morrill",14-Sep,$699K,-1.80%,11.10%,13,8.30%,0%,11,-15.40%,-42.10%,3,-25%,50%,21,2,6,102.60%,-2.20%,-4.60%,95132
"San Jose, CA - Morrill",14-Oct,$658K,-5.90%,11.30%,12,-7.70%,-25%,11,0%,-21.40%,6,100%,-14.30%,12,-9,-15,102.60%,0%,0%,95132
"San Jose, CA - Morrill",14-Nov,$692K,5.20%,10.60%,8,-33.30%,-38.50%,9,-18.20%,-30.80%,6,0%,100%,13,1,-19,102.30%,-0.30%,-0.70%,95132
"San Jose, CA - Morrill",14-Dec,$755K,9.20%,20.80%,7,-12.50%,-36.40%,8,-11.10%,-33.30%,4,-33.30%,,13,1,-22,103.60%,1.30%,1%,95132
"San Jose, CA - Morrill",15-Jan,$737K,-2.50%,15.10%,8,14.30%,-11.10%,5,-37.50%,-44.40%,1,-75%,0%,19,6,5,103.40%,-0.30%,2.50%,95132
"San Jose, CA - Morrill",15-Feb,$733K,-0.50%,14.50%,8,0%,-38.50%,5,0%,-64.30%,1,0%,-50%,19,0,7,103.30%,-0.10%,4.50%,95132
"San Jose, CA - Morrill",15-Mar,$653K,-11%,0.30%,6,-25%,-62.50%,8,60%,-55.60%,3,200%,-25%,17,-2,6,103.90%,0.60%,0.70%,95132
"San Jose, CA - Morrill",15-Apr,$711K,9%,6.10%,5,-16.70%,-73.70%,10,25%,-41.20%,2,-33.30%,-33.30%,12,-5,0,110.20%,6.30%,4.60%,95132
"San Jose, CA - Morrill",15-May,$760K,6.90%,10.10%,9,80%,-47.10%,12,20%,-25%,3,50%,50%,12,0,-1,113.10%,2.90%,4.60%,95132
"San Jose, CA - Morrill",15-Jun,$830K,9.20%,16.10%,10,11.10%,-33.30%,13,8.30%,-7.10%,4,33.30%,33.30%,12,0,-2,113.30%,0.20%,5.90%,95132
"San Jose, CA - Morrill",15-Jul,$830K,0%,16.10%,11,10%,0%,13,0%,-7.10%,4,0%,-33.30%,12,0,-2,109.20%,-4.10%,2.60%,95132
"San Jose, CA - Morrill",15-Aug,$793K,-4.50%,11.30%,10,-9.10%,-16.70%,10,-23.10%,-23.10%,3,-25%,-25%,13,1,-6,104.90%,-4.20%,0.10%,95132
"San Jose, CA - Morrill",15-Sep,$781K,-1.50%,11.70%,8,-20%,-38.50%,7,-30%,-36.40%,5,66.70%,66.70%,14,1,-7,103.80%,-1.20%,1.20%,95132
"San Jose, CA - Morrill",15-Oct,$780K,-0.10%,18.60%,6,-25%,-50%,6,-14.30%,-45.50%,4,-20%,-33.30%,26,13,14,105.40%,1.70%,2.80%,95132
"San Jose, CA - Morrill",15-Nov,$825K,5.80%,19.30%,3,-50%,-62.50%,8,33.30%,-11.10%,5,25%,-16.70%,16,-10,4,104%,-1.50%,1.70%,95132
"San Jose, CA - Morrill",15-Dec,$779K,-5.60%,3.20%,7,133.30%,0%,6,-25%,-25%,1,-80%,-75%,34,18,21,102.10%,-1.90%,-1.60%,95132
"San Jose, CA - Morrill",16-Jan,$779K,0%,5.80%,7,0%,-12.50%,8,33.30%,60%,4,300%,300%,35,1,17,101.70%,-0.30%,-1.70%,95132
"San Jose, CA - Morrill",16-Feb,$774K,-0.70%,5.50%,8,14.30%,0%,8,0%,60%,5,25%,400%,27,-9,8,102.10%,0.40%,-1.20%,95132
"San Jose, CA - Morrill",16-Mar,$815K,5.40%,24.90%,8,0%,33.30%,12,50%,50%,3,-40%,0%,14,-13,-3,105.80%,3.60%,1.90%,95132
"San Jose, CA - Morrill",16-Apr,$823K,1%,15.80%,10,25%,100%,15,25%,50%,4,33.30%,100%,10,-4,-3,107.40%,1.60%,-2.80%,95132
"San Jose, CA - Morrill",16-May,$830K,0.80%,9.20%,13,30%,44.40%,18,20%,50%,7,75%,133.30%,9,-1,-3,107.20%,-0.20%,-5.90%,95132
"San Jose, CA - Morrill",16-Jun,$855K,3%,3%,14,7.70%,40%,17,-5.60%,30.80%,2,-71.40%,-50%,10,1,-3,107.50%,0.40%,-5.70%,95132
"San Jose, CA - Morrill",16-Jul,$860K,0.60%,3.60%,17,21.40%,54.50%,16,-5.90%,23.10%,4,100%,0%,19,10,7,106.10%,-1.40%,-3%,95132
"San Jose, CA - Morrill",16-Aug,$870K,1.20%,9.80%,16,-5.90%,60%,15,-6.30%,50%,6,50%,100%,21,2,8,106.30%,0.20%,1.40%,95132
"San Jose, CA - Morrill",16-Sep,$875K,0.60%,12.10%,13,-18.80%,62.50%,15,0%,114.30%,7,16.70%,40%,22,1,9,104.30%,-2.10%,0.50%,95132
"San Jose, CA - Morrill",16-Oct,$905K,3.40%,16%,11,-15.40%,83.30%,13,-13.30%,116.70%,5,-28.60%,25%,27,5,1,103.70%,-0.60%,-1.70%,95132
"San Jose, CA - Morrill",16-Nov,$898K,-0.80%,8.80%,12,9.10%,300%,8,-38.50%,0%,2,-60%,-60%,37,11,21,102.10%,-1.60%,-1.90%,95132
"San Jose, CA - Morrill",16-Dec,$885K,-1.40%,13.60%,11,-8.30%,57.10%,7,-12.50%,16.70%,2,0%,100%,34,-3,0,101.70%,-0.40%,-0.30%,95132
"San Jose, CA - Mount Pleasant North",12-Jan,$315K,3.60%,12.50%,10,-16.70%,150%,12,-20%,100%,6,-14.30%,0%,14,5,-104,100.90%,-0.40%,4.30%,95127
"San Jose, CA - Mount Pleasant North",12-Feb,$310K,-1.60%,19.20%,11,10%,120%,11,-8.30%,266.70%,9,50%,350%,13,-1,-161,101.40%,0.50%,6.10%,95127
"San Jose, CA - Mount Pleasant North",12-Mar,$308K,-0.80%,14.30%,10,-9.10%,400%,11,0%,120%,5,-44.40%,25%,13,0,-89,101.80%,0.40%,9.70%,95127
"San Jose, CA - Mount Pleasant North",12-Apr,$287K,-6.70%,-6.80%,11,10%,83.30%,9,-18.20%,50%,4,-20%,33.30%,13,0,-61,106.40%,4.60%,9%,95127
"San Jose, CA - Mount Pleasant North",12-May,$284K,-1.20%,-11.40%,10,-9.10%,-9.10%,4,-55.60%,-66.70%,3,-25%,0%,25,12,-17,105.80%,-0.60%,6.10%,95127
"San Jose, CA - Mount Pleasant North",12-Jun,$330K,16.40%,3.10%,6,-40%,-53.80%,4,0%,-66.70%,3,0%,-40%,49,24,1,107.20%,1.50%,6.80%,95127
"San Jose, CA - Mount Pleasant North",12-Jul,$420K,27.30%,42.40%,4,-33.30%,-55.60%,6,50%,-60%,3,0%,-25%,15,-35,-28,102.20%,-5.10%,1.50%,95127
"San Jose, CA - Mount Pleasant North",12-Aug,$420K,0%,40.80%,5,25%,25%,10,66.70%,-23.10%,1,-66.70%,-83.30%,14,-1,-26,100.20%,-2%,-0.30%,95127
"San Jose, CA - Mount Pleasant North",12-Sep,$420K,0%,27.30%,5,0%,66.70%,9,-10%,-25%,,,,14,0,-1,100.20%,0%,2.70%,95127
"San Jose, CA - Mount Pleasant North",12-Oct,$325K,-22.60%,15%,6,20%,-25%,6,-33.30%,-57.10%,,,,16,2,11,98.90%,-1.30%,0%,95127
"San Jose, CA - Mount Pleasant North",12-Nov,$345K,6.20%,12.20%,4,-33.30%,-50%,2,-66.70%,-87.50%,,,,12,-5,6,100.20%,1.30%,-0.30%,95127
"San Jose, CA - Mount Pleasant North",12-Dec,$345K,0%,13.50%,4,0%,-66.70%,2,0%,-86.70%,2,,-71.40%,12,0,3,100.20%,0%,-1.10%,95127
"San Jose, CA - Mount Pleasant North",13-Jan,$406K,17.70%,28.90%,2,-50%,-80%,5,150%,-58.30%,2,0%,-66.70%,21,9,7,101.60%,1.40%,0.80%,95127
"San Jose, CA - Mount Pleasant North",13-Feb,$391K,-3.70%,26.10%,3,50%,-72.70%,8,60%,-27.30%,2,0%,-77.80%,41,21,28,100.70%,-1%,-0.70%,95127
"San Jose, CA - Mount Pleasant North",13-Mar,$391K,0%,27.20%,5,66.70%,-50%,10,25%,-9.10%,2,0%,-60%,20,-22,7,103%,2.30%,1.20%,95127
"San Jose, CA - Mount Pleasant North",13-Apr,$390K,-0.30%,35.90%,7,40%,-36.40%,9,-10%,0%,1,-50%,-75%,14,-6,1,104.30%,1.30%,-2.10%,95127
"San Jose, CA - Mount Pleasant North",13-May,$385K,-1.30%,35.80%,9,28.60%,-10%,7,-22.20%,75%,1,0%,-66.70%,10,-4,-15,109.50%,5.20%,3.80%,95127
"San Jose, CA - Mount Pleasant North",13-Jun,$425K,10.40%,28.80%,9,0%,50%,7,0%,75%,3,200%,0%,14,4,-35,109.10%,-0.40%,1.90%,95127
"San Jose, CA - Mount Pleasant North",13-Jul,$413K,-2.90%,-1.80%,8,-11.10%,100%,6,-14.30%,0%,2,-33.30%,-33.30%,11,-3,-4,110.10%,0.90%,7.90%,95127
"San Jose, CA - Mount Pleasant North",13-Aug,$425K,3%,1.20%,5,-37.50%,0%,7,16.70%,-30%,2,0%,100%,14,3,0,106.10%,-3.90%,6%,95127
"San Jose, CA - Mount Pleasant North",13-Sep,$413K,-2.90%,-1.80%,4,-20%,-20%,4,-42.90%,-55.60%,2,0%,,14,-1,-1,106.90%,0.80%,6.70%,95127
"San Jose, CA - Mount Pleasant North",13-Oct,$428K,3.60%,31.50%,2,-50%,-66.70%,3,-25%,-50%,,,,21,8,5,104.30%,-2.60%,5.40%,95127
"San Jose, CA - Mount Pleasant North",13-Nov,$425K,-0.60%,23.20%,1,-50%,-75%,2,-33.30%,0%,1,,,10,-11,-2,106.30%,1.90%,6%,95127
"San Jose, CA - Mount Pleasant North",14-Jan,$385K,,-5.20%,2,,0%,2,,-60%,1,,-50%,57,,37,100.10%,,-1.50%,95127
"San Jose, CA - Mount Pleasant North",14-Feb,$385K,0%,-1.50%,2,0%,-33.30%,1,-50%,-87.50%,1,0%,-50%,57,0,16,100.10%,0%,-0.50%,95127
"San Jose, CA - Mount Pleasant North",14-Mar,$390K,1.30%,-0.30%,3,50%,-40%,5,400%,-50%,2,100%,0%,19,-38,-1,103.50%,3.40%,0.50%,95127
"San Jose, CA - Mount Pleasant North",14-Apr,$523K,34%,34%,2,-33.30%,-71.40%,5,0%,-44.40%,2,0%,100%,7,-12,-7,111.50%,8%,7.20%,95127
"San Jose, CA - Mount Pleasant North",14-May,$495K,-5.30%,28.60%,3,50%,-66.70%,6,20%,-14.30%,2,0%,100%,8,1,-2,106.90%,-4.60%,-2.60%,95127
"San Jose, CA - Mount Pleasant North",14-Jun,$435K,-12.10%,2.40%,4,33.30%,-55.60%,5,-16.70%,-28.60%,3,50%,0%,7,-1,-7,106.60%,-0.30%,-2.60%,95127
"San Jose, CA - Mount Pleasant North",14-Jul,$430K,-1.10%,4.20%,3,-25%,-62.50%,8,60%,33.30%,5,66.70%,150%,8,1,-3,104.50%,-2%,-5.50%,95127
"San Jose, CA - Mount Pleasant North",14-Aug,$440K,2.30%,3.50%,6,100%,20%,9,12.50%,28.60%,5,0%,150%,15,7,1,106.10%,1.60%,0%,95127
"San Jose, CA - Mount Pleasant North",14-Sep,$455K,3.40%,10.30%,4,-33.30%,0%,7,-22.20%,75%,5,0%,150%,21,7,8,105.20%,-0.90%,-1.70%,95127
"San Jose, CA - Mount Pleasant North",14-Oct,$460K,1.10%,7.60%,5,25%,150%,5,-28.60%,66.70%,4,-20%,,22,1,1,105.40%,0.20%,1.10%,95127
"San Jose, CA - Mount Pleasant North",14-Nov,$483K,5%,13.60%,3,-40%,200%,8,60%,300%,7,75%,600%,22,0,12,102.10%,-3.30%,-4.20%,95127
"San Jose, CA - Mount Pleasant North",14-Dec,$483K,0%,,7,133.30%,,7,-12.50%,,3,-57.10%,,22,0,,103.50%,1.40%,,95127
"San Jose, CA - Mount Pleasant North",15-Jan,$500K,3.50%,29.90%,9,28.60%,350%,6,-14.30%,200%,1,-66.70%,0%,24,2,-33,101.70%,-1.80%,1.60%,95127
"San Jose, CA - Mount Pleasant North",15-Feb,$529K,5.70%,37.30%,8,-11.10%,300%,3,-50%,200%,2,100%,100%,23,-1,-34,102%,0.30%,1.90%,95127
"San Jose, CA - Mount Pleasant North",15-Mar,$628K,18.70%,60.90%,4,-50%,33.30%,6,100%,20%,3,50%,50%,33,10,14,99.50%,-2.50%,-4%,95127
"San Jose, CA - Mount Pleasant North",15-Apr,$565K,-10%,8.10%,3,-25%,50%,6,0%,20%,3,0%,50%,13,-20,6,103.90%,4.50%,-7.50%,95127
"San Jose, CA - Mount Pleasant North",15-May,$513K,-9.30%,3.50%,4,33.30%,33.30%,6,0%,0%,,,,23,10,15,103.60%,-0.30%,-3.30%,95127
"San Jose, CA - Mount Pleasant North",15-Jun,$525K,2.40%,20.70%,6,50%,50%,3,-50%,-40%,,,,12,-11,5,103.50%,-0.10%,-3.10%,95127
"San Jose, CA - Mount Pleasant North",15-Jul,$525K,0%,22.10%,4,-33.30%,33.30%,3,0%,-62.50%,1,,-80%,12,0,4,102.50%,-1%,-2.10%,95127
